word;polarity
справедливость;1
справедливость;0
справедливый;1
справедливый;1
справедливый;0
справка;0
справка;0
справка;0
справка;0
справка;0
справляться;0
справляться;-1
справляться;0
спрашивать;0
спрашивать;0
спрашивать;0
спрашивать;0
спрашивать;0
спрос;0
спрос;0
спрос;0
спрос;0
спс;0
спс;1
спс;0
срабатывать;0
срабатывать;0
срабатывать;1
срабатывать;0
срабатывать;-1
срабатывать;0
сработать;0
сработать;0
сработать;0
сравнение;0
сравнение;0
сравнение;-1
сравнение;0
сравнение;0
сравнение;0
сравнение;0
сравнивать;0
сравнивать;0
сравнивать;0
сражаться;0
сражаться;0
сражаться;1
сраный;-2
сраный;-1
сраный;-2
срать;-2
срать;-2
срать;-1
срать;-2
срать;-1
среда;0
среда;0
среда;0
среда;0
среда;0
среда;0
средненький;-1
средненький;0
средненький;0
средненький;0
средненький;-1
среднестатистический;-1
среднестатистический;-1
среднестатистический;-1
средний;0
средний;0
средний;0
срок;0
срок;0
срок;-1
срочный;0
срочный;0
срочный;0
ссать;-1
ссать;-2
ссать;-2
ссора;-1
ссора;-1
ссора;0
ссора;-1
ссср;1
ссср;0
ссср;0
ссср;0
ссылка;0
ссылка;0
ссылка;0
ссылка;0
стабильность;0
стабильность;0
стабильность;1
стабильный;0
стабильный;0
стабильный;1
ставить;0
ставить;0
ставить;0
стадион;0
стадион;0
стадион;0
стадный;-1
стадный;-1
стадный;-2
стадный;-1
стадо;0
стадо;0
стадо;0
стаж;0
стаж;0
стаж;0
сталинград;0
сталинград;0
сталинград;0
сталинград;0
сталинград;0
сталинградский;0
сталинградский;-1
сталинградский;0
сталинист;0
сталинист;0
сталинист;-1
сталинист;-2
сталинист;-1
сталинист;0
сталинский;0
сталинский;-1
сталинский;-1
сталинский;0
стальной;0
стальной;0
стальной;0
стандарт;0
стандарт;0
стандарт;0
стандарт;0
стандарт;0
стандартный;0
стандартный;0
стандартный;0
стандартный;0
стандартный;0
станок;0
станок;0
станок;0
станок;1
станция;0
станция;0
станция;0
старательный;-1
старательный;0
старательный;-1
старательный;0
старательный;1
стараться;0
стараться;0
стараться;1
старец;-1
старец;1
старец;0
старик;0
старик;0
старик;0
старинный;0
старинный;0
старинный;0
старческий;-1
старческий;0
старческий;0
старческий;-1
старший;0
старший;0
старший;0
старый;-1
старый;-1
старый;0
старый;0
старый;0
статистический;0
статистический;0
статистический;0
статистический;0
статус;0
статус;0
статус;0
статус;0
статья;0
статья;0
статья;0
стационар;0
стационар;0
стационар;0
степень;0
степень;0
степень;0
степень;0
степень;0
стереотип;-1
стереотип;0
стереотип;-1
стерильный;-1
стерильный;0
стерильный;0
стесняться;0
стесняться;0
стесняться;0
стесняться;0
стиль;0
стиль;0
стиль;0
стиль;0
стиль;0
стиль;0
стипендия;0
стипендия;0
стипендия;0
стипендия;0
стипендия;0
стихийный;-1
стихийный;1
стихийный;0
сто;0
сто;0
сто;0
сто;0
стоимость;0
стоимость;0
стоимость;0
стоить;0
стоить;0
стоить;0
стойкий;1
стойкий;0
стойкий;0
стокгольм;0
стокгольм;0
стокгольм;1
столб;0
столб;0
столб;0
столб;0
столб;0
столб;0
столб;0
столб;0
столица;0
столица;0
столица;0
столица;0
столица;-1
столица;0
столица;0
столичный;0
столичный;1
столичный;0
столичный;0
столичный;0
столкновение;0
столкновение;0
столкновение;0
столкновение;0
стопроцентный;0
стопроцентный;2
стопроцентный;0
стопудовый;0
стопудовый;-1
стопудовый;1
стопудовый;0
сторона;0
сторона;0
сторона;0
сторона;0
сторона;0
сторонка;-1
сторонка;-1
сторонка;0
сторонка;0
сторонка;0
сторонка;0
сторонний;0
сторонний;0
сторонний;0
сторонник;0
сторонник;1
сторонник;-1
сторонник;0
сторонник;0
стоянка;0
стоянка;0
стоянка;0
стоянка;0
стоянка;0
стоять;0
стоять;0
стоять;0
страдание;-1
страдание;-1
страдание;-2
страдание;-1
страдание;-1
страдать;-1
страдать;-1
страдать;-1
страдать;-1
страна;0
страна;0
страна;0
страна;0
страна;0
странноватый;-1
странноватый;-1
странноватый;-1
странноватый;-1
странноватый;-1
странный;0
странный;-1
странный;0
страсть;0
страсть;0
страсть;0
стратегический;0
стратегический;0
стратегический;0
стратегический;0
страх;0
страх;-1
страх;-1
страхование;0
страхование;0
страхование;0
страховка;0
страховка;0
страховка;1
страховка;0
страховка;0
страховка;0
страховой;0
страховой;0
страховой;0
страшилка;-1
страшилка;0
страшилка;-1
страшилка;-1
страшилка;-1
страшилка;-1
страшненький;-1
страшненький;-1
страшненький;-1
страшненький;-1
страшненький;-1
страшный;-2
страшный;-1
страшный;-1
страшный;-1
стрела;0
стрела;0
стрела;0
стрелка;-1
стрелка;0
стрелка;0
стрелка;0
стрелка;0
стрелковый;0
стрелковый;0
стрелковый;0
стрельба;-1
стрельба;0
стрельба;0
стрелять;0
стрелять;0
стрелять;0
стрелять;0
стремительный;0
стремительный;0
стремительный;0
стремиться;0
стремиться;-1
стремиться;0
стресс;-1
стресс;0
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стресс;-1
стрессовый;-1
стрессовый;-1
стрессовый;-1
строгий;0
строгий;-1
строгий;0
строитель;0
строитель;0
строитель;0
строительный;0
строительный;0
строительный;0
строительство;0
строительство;0
строительство;0
строить;0
строить;0
строить;0
строить;0
строить;0
строиться;1
строиться;0
строиться;0
строиться;0
строиться;0
строиться;1
стройка;-1
стройка;0
стройка;0
стройка;0
стройный;1
стройный;1
стройный;1
структура;-1
структура;0
структура;0
студент;0
студент;0
студент;0
студентка;0
студентка;0
студентка;0
студентка;0
студентка;0
студенческий;0
студенческий;0
студенческий;0
студенческий;0
стукач;-1
стукач;-2
стукач;-2
стукач;-1
стыдиться;-1
стыдиться;-1
стыдиться;-1
стырить;-2
стырить;-2
стырить;-1
стырить;-1
стырить;-1
стяжательство;-1
стяжательство;-1
стяжательство;-1
стяжательство;-1
су;0
су;0
су;0
субботник;0
субботник;1
субботник;2
субъективный;0
субъективный;0
субъективный;-1
субъективный;0
субъективный;0
субъективный;0
субъективный;-1
суверенитет;1
суверенитет;0
суверенитет;0
суд;0
суд;0
суд;0
судан;-1
судан;0
судан;0
судан;0
судебный;0
судебный;0
судебный;0
судебный;0
судебный;0
судить;-1
судить;0
судить;-1
судить;-1
судить;0
судно;0
судно;0
судно;0
судно;0
судно;0
судно;0
судно;0
судно;0
судьба;0
судьба;1
судьба;1
судьба;0
судьба;1
судья;0
судья;0
судья;0
суеверие;-1
суеверие;-1
суеверие;-1
суеверие;0
суеверие;0
суета;-1
суета;0
суета;0
суетиться;-1
суетиться;0
суетиться;-1
суицид;-1
суицид;-2
суицид;-1
суицид;-2
сука;-2
сука;-2
сука;-2
сукин;-1
сукин;-1
сукин;-1
сукин;-2
сукин;-1
сумасшедший;-1
сумасшедший;-1
сумасшедший;-1
сумбур;0
сумбур;0
сумбур;-1
сумбур;0
сумбур;0
сумбур;-1
сумбур;-1
сумма;0
сумма;0
сумма;0
сумятица;-1
сумятица;-1
сумятица;0
сумятица;-1
сумятица;-1
сумятица;-1
сунуться;-1
сунуться;-1
сунуться;-1
супер;1
супер;1
супер;0
супермаркет;0
супермаркет;0
супермаркет;0
супермаркет;0
супермаркет;-1
супостат;-1
супостат;0
супостат;-1
сурков;0
сурков;0
сурков;0
сурков;0
сурков;0
суровость;-1
суровость;-1
суровость;0
суровый;0
суровый;-1
суровый;-1
суррогатный;-1
суррогатный;0
суррогатный;0
суррогатный;0
суррогатный;-1
суррогатный;-1
суррогатный;-1
суррогатный;-1
сутки;0
сутки;0
сутки;0
сутки;0
суть;0
суть;0
суть;0
сухой;0
сухой;0
сухой;0
сухой;0
сухой;0
сухуми;0
сухуми;0
сухуми;0
сухуми;0
сухуми;0
существенный;0
существенный;0
существенный;0
существо;0
существо;1
существо;0
существование;0
существование;0
существование;0
существование;0
существовать;0
существовать;0
существовать;0
существовать;0
сущий;0
сущий;0
сущий;-1
сфабриковать;-1
сфабриковать;-1
сфабриковать;0
сфальсифицировать;-1
сфальсифицировать;-1
сфальсифицировать;0
сфальсифицировать;-1
сфера;0
сфера;0
сфера;0
схватка;1
схватка;0
схватка;0
схема;0
схема;0
схема;0
схема;0
схитрить;-1
схитрить;-1
схитрить;-1
сходить;0
сходить;0
сходить;0
сходка;0
сходка;-1
сходка;0
сходка;0
счастливец;0
счастливец;1
счастливец;0
счастливчик;1
счастливчик;2
счастливчик;1
счастливчик;1
счастливый;1
счастливый;1
счастливый;1
счастливый;0
счет;0
счет;0
счет;0
счет;0
счет;0
считать;0
считать;0
считать;0
считать;0
сша;0
сша;0
сша;0
сша;0
сша;0
съедобный;0
съедобный;0
съедобный;0
съезд;0
съезд;0
съезд;0
съезд;0
сынок;0
сынок;2
сынок;0
сырой;-1
сырой;-1
сырой;0
сырье;0
сырье;0
сырье;0
сытный;2
сытный;1
сытный;1
сытный;1
сытный;0
сытный;0
сытость;1
сытость;0
сытость;1
сытый;1
сытый;1
сытый;1
сэкономить;0
сэкономить;0
сэкономить;0
сэкономить;1
сэр;0
сэр;0
сэр;0
сэр;0
сэр;0
сэр;1
сэр;0
сэр;1
сюда;0
сюда;0
сюда;0
сюрприз;1
сюрприз;1
сюрприз;0
табак;-1
табак;0
табак;-1
табачный;-1
табачный;-1
табачный;-1
табачный;0
таблица;0
таблица;0
таблица;0
таблица;0
таджик;0
таджик;0
таджик;-1
таджикистан;0
таджикистан;0
таджикистан;0
таджикистан;0
таджикистан;0
таджикский;0
таджикский;0
таджикский;0
таджикский;0
таджикский;0
таджикский;0
таинство;0
таинство;1
таинство;0
тайна;0
тайна;1
тайна;-1
тайна;0
тайна;0
тайный;-1
тайный;0
тайный;0
тайфун;0
тайфун;0
тайфун;0
такси;0
такси;0
такси;0
таксист;0
таксист;0
таксист;0
тактический;1
тактический;0
тактический;0
тактичность;1
тактичность;1
тактичность;2
тактичный;2
тактичный;1
тактичный;1
тактичный;1
тактичный;1
талант;2
талант;1
талант;1
талантище;-1
талантище;1
талантище;1
талантище;0
талантище;1
талантливый;0
талантливый;1
талантливый;1
талантливый;2
талиб;-2
талиб;0
талиб;0
таллин;1
таллин;0
таллин;0
таллинн;0
таллинн;0
таллинн;0
талмуд;0
талмуд;0
талмуд;0
талон;0
талон;-1
талон;0
талон;0
талый;0
талый;0
талый;0
талый;-1
тамошний;0
тамошний;0
тамошний;0
танец;-1
танец;0
танец;0
танец;0
танкист;0
танкист;0
танкист;0
танкист;0
танкист;0
танкист;0
танцевать;0
танцевать;0
танцевать;0
танцевать;0
таракан;-1
таракан;0
таракан;-2
таракан;-2
тараканий;-1
тараканий;-1
тараканий;-1
тараканий;-2
тарас;0
тарас;0
тарас;0
тарас;0
тариф;0
тариф;0
тариф;0
тариф;0
татарин;0
татарин;0
татарин;0
татарский;0
татарский;0
татарский;0
татарский;0
татарский;0
татьяна;0
татьяна;0
татьяна;0
татьяна;0
татьяна;0
тачка;-1
тачка;-1
тачка;0
тачка;0
тащиться;-1
тащиться;0
тащиться;-1
тащиться;0
тбилиси;0
тбилиси;0
тбилиси;0
тбилиси;0
тбилиси;0
тбилиси;0
тварь;-2
тварь;-1
тварь;-2
твердолобый;-2
твердолобый;-1
твердолобый;-1
твердолобый;0
твердолобый;-1
твердолобый;-1
твердолобый;-1
твердый;0
твердый;0
твердый;-1
тверь;0
тверь;0
тверь;0
твориться;0
твориться;-1
твориться;0
творческий;0
творческий;0
творческий;0
театральный;0
театральный;0
театральный;0
текст;0
текст;0
текст;0
текст;0
текучка;-2
текучка;0
текучка;0
текучка;0
текучка;0
текучка;0
текучка;0
телевизор;0
телевизор;0
телевизор;0
телевизор;0
телевизор;0
тележка;0
тележка;0
тележка;0
тележка;0
тележка;0
телефон;0
телефон;0
телефон;0
телефон;0
телефон;0
телефон;0
телочка;-1
телочка;-1
телочка;-1
телочка;1
тель-авив;0
тель-авив;0
тель-авив;0
тема;0
тема;0
тема;0
тематика;0
тематика;0
тематика;0
тематика;0
тематика;0
тематика;0
темнота;0
темнота;-1
темнота;-1
темнота;0
темнота;0
темнота;0
темнота;0
темный;-1
темный;0
темный;-1
темп;0
темп;0
темп;0
темп;0
темп;0
тенденциозный;-1
тенденциозный;-1
тенденциозный;0
тенденциозный;0
теневой;-1
теневой;-1
теневой;0
теневой;-1
теория;0
теория;0
теория;0
тепленький;1
тепленький;1
тепленький;0
тепленький;1
тепленький;-1
теплота;0
теплота;1
теплота;0
теплота;1
теплота;1
теплый;0
теплый;0
теплый;0
теракт;0
теракт;0
теракт;0
теракт;0
теракт;-1
теракт;-2
теракт;-2
теракт;-1
терапевт;0
терапевт;0
терапевт;0
терапевт;0
терапевт;0
тереть;-1
тереть;0
тереть;-1
терзание;-1
терзание;-1
терзание;-1
терзание;-1
терзать;0
терзать;0
терзать;0
терзаться;-1
терзаться;-1
терзаться;-1
терзаться;-1
терпеливый;1
терпеливый;1
терпеливый;1
терпение;0
терпение;1
терпение;1
терпение;2
терпение;0
терпение;0
терпение;0
терпеть;0
терпеть;0
терпеть;0
терпеть;0
терпимый;0
терпимый;1
терпимый;0
территориальный;0
территориальный;0
территориальный;0
территория;0
территория;0
территория;0
террор;-2
террор;-1
террор;-2
терроризировать;-1
терроризировать;-2
терроризировать;-1
терроризм;-2
терроризм;0
терроризм;-2
террорист;-2
террорист;0
террорист;-1
террорист;-1
террорист;-1
террористический;-1
террористический;-2
террористический;-2
террористический;-1
террористический;0
террористический;0
террористка;-1
террористка;0
террористка;-2
террористка;-2
терять;0
терять;-1
терять;0
терять;0
теряться;-1
теряться;-1
теряться;-1
тесак;0
тесак;-1
тесак;0
теснота;-1
теснота;-1
теснота;0
тесный;2
тесный;1
тесный;0
тесный;-1
тесный;0
тесный;1
тесный;1
тест;0
тест;0
тест;0
тетка;-1
тетка;-1
тетка;0
техас;0
техас;0
техас;0
технарь;0
технарь;1
технарь;0
техник;0
техник;0
техник;0
техникум;0
техникум;0
техникум;0
технический;0
технический;0
технический;0
техногенный;0
техногенный;-1
техногенный;-1
технологический;0
технологический;0
технологический;0
технологический;0
технологический;0
технологический;0
технология;0
технология;0
технология;0
технология;0
тешиться;-1
тешиться;-1
тешиться;-1
тибет;0
тибет;0
тибет;0
тибет;0
тимошенко;0
тимошенко;0
тимошенко;0
тип;0
тип;0
тип;0
типичный;0
типичный;0
типичный;0
тиран;-1
тиран;-1
тиран;-1
тирания;-2
тирания;-2
тирания;-1
тирания;-1
тирания;-1
тирания;-1
тирания;0
титан;0
титан;0
титан;0
титаник;0
титаник;0
титаник;0
титанический;0
титанический;1
титанический;2
титанический;1
титанический;0
титановый;0
титановый;0
титановый;0
титульный;0
титульный;0
титульный;0
тихий;0
тихий;0
тихий;0
тлен;-1
тлен;-1
тлен;-1
тлетворный;-1
тлетворный;-1
тлетворный;-1
тлетворный;-1
товар;0
товар;0
товар;0
товарищ;0
товарищ;0
товарищ;0
тогдашний;0
тогдашний;0
тогдашний;0
тогдашний;0
ток;0
ток;0
ток;0
ток;0
токио;0
токио;0
токио;0
токио;0
токио;0
токсин;0
токсин;0
токсин;0
толерантность;0
толерантность;1
толерантность;0
толерантность;-1
толерантный;0
толерантный;0
толерантный;0
толк;0
толк;1
толк;0
толк;0
толк;0
толкать;0
толкать;-1
толкать;0
толкать;0
толкать;0
толковый;1
толковый;1
толковый;1
толковый;1
толковый;1
толковый;2
толокно;-1
толокно;0
толокно;-1
толпа;0
толпа;0
толпа;0
толстокожий;-1
толстокожий;-1
толстокожий;-1
толстосум;-2
толстосум;-2
толстосум;-1
толстосум;0
толстый;0
толстый;0
толстый;-1
толстяк;-1
толстяк;-1
толстяк;-1
толчея;0
толчея;-1
толчея;-1
толщина;0
толщина;0
толщина;0
толщина;0
толщина;0
толщина;0
томление;-1
томление;1
томление;0
томление;1
тоненький;0
тоненький;0
тоненький;0
тоненький;0
тоненький;1
тонкий;0
тонкий;0
тонкий;0
тонкость;0
тонкость;0
тонкость;-1
тонна;0
тонна;0
тонна;0
тонна;0
тонус;0
тонус;1
тонус;0
тонуть;-1
тонуть;-1
тонуть;0
тонуть;-1
топить;-1
топить;-1
топить;0
топить;-1
топить;0
топить;0
топовый;1
топовый;1
топовый;1
топовый;1
топовый;1
топорный;-1
топорный;-1
топорный;-1
топорный;-1
топорный;0
топорный;-1
топтать;-1
топтать;0
топтать;-1
топтать;0
топтать;0
топтать;-1
топтать;-1
торгаш;-1
торгаш;-2
торгаш;-2
торгаш;-1
торгаш;-2
торговать;-1
торговать;0
торговать;0
торговать;-1
торговец;0
торговец;0
торговец;-1
торговля;-1
торговля;0
торговля;0
торговля;0
торговля;0
торговля;0
торговля;0
торговый;0
торговый;0
торговый;0
торговый;0
торжественный;1
торжественный;1
торжественный;0
торжественный;-1
торжественный;1
торжество;0
торжество;1
торжество;1
торжество;0
торжество;1
торжество;1
торжествовать;-1
торжествовать;-1
торжествовать;2
торжествовать;0
торжествовать;1
торможение;0
торможение;0
торможение;0
тормоз;-1
тормоз;-1
тормоз;-1
тормозить;-1
тормозить;0
тормозить;0
тормозить;0
тормозной;0
тормозной;0
тормозной;-1
тормозной;0
тормознуть;-1
тормознуть;-1
тормознуть;-1
тормознуть;0
тормознуть;0
тормознуть;-1
тормознуть;-1
тормознуть;-1
торонто;0
торонто;0
торонто;0
торонто;0
торпеда;-1
торпеда;0
торпеда;-1
торпедирование;0
торпедирование;-1
торпедирование;1
торпедировать;0
торпедировать;0
торпедировать;0
торпедировать;0
торпедировать;-1
торрент;0
торрент;0
торрент;0
торрент;0
тортик;1
тортик;0
тортик;-1
тортик;-1
тортик;1
тоска;0
тоска;0
тоска;-1
тоска;0
тосковать;1
тосковать;0
тосковать;-1
тоталитаризм;0
тоталитаризм;-1
тоталитаризм;0
тоталитарный;-1
тоталитарный;-1
тоталитарный;-1
тотальный;-1
тотальный;-1
тотальный;0
тотальный;0
тотальный;-1
точка;0
точка;0
точка;0
точка;0
точность;0
точность;1
точность;1
точный;0
точный;0
точный;0
точь-в-точь;0
точь-в-точь;0
точь-в-точь;0
тошнить;-1
тошнить;-1
тошнить;-1
тошнить;-1
тошнота;0
тошнота;-1
тошнота;-1
тошнотворный;-2
тошнотворный;-2
тошнотворный;-1
тощий;-1
тощий;-1
тощий;-1
тощий;-1
трава;-1
трава;0
трава;1
трава;0
трава;0
травить;-1
травить;-1
травить;-1
травиться;0
травиться;-1
травиться;-1
травка;-2
травка;0
травка;-1
травка;0
травля;-2
травля;-2
травля;-2
травля;-1
травля;-1
травля;-1
травма;0
травма;0
травма;0
травма;0
травма;0
травматический;0
травматический;0
травматический;-1
травматический;0
трагедия;-2
трагедия;-2
трагедия;0
трагедия;-2
трагедия;-1
трагедия;-2
трагедия;-1
традиционный;0
традиционный;0
традиционный;0
традиция;2
традиция;1
традиция;0
трактор;0
трактор;0
трактор;0
трамвай;0
трамвай;0
трамвай;0
трамвайный;0
трамвайный;0
трамвайный;-1
транспорт;0
транспорт;0
транспорт;0
транспортный;0
транспортный;0
транспортный;0
тратить;0
тратить;0
тратить;0
траур;-1
траур;-1
траур;-1
трахать;-1
трахать;-1
трахать;-2
трахаться;-1
трахаться;0
трахаться;-1
трахаться;-1
трахаться;-1
трахаться;1
трахаться;-1
трахнуть;-1
трахнуть;-2
трахнуть;-2
требование;0
требование;0
требование;0
требование;0
требовательный;1
требовательный;-1
требовательный;0
требовательный;0
требовательный;2
требовать;0
требовать;0
требовать;0
требоваться;0
требоваться;0
требоваться;0
тревожить;-1
тревожить;0
тревожить;-1
тревожиться;-1
тревожиться;0
тревожиться;0
тревожный;-1
тревожный;-1
тревожный;-1
тревожный;0
трезвость;0
трезвость;0
трезвость;-1
трезвый;1
трезвый;1
трезвый;1
тренд;0
тренд;0
тренд;0
тренд;0
трепет;1
трепет;0
трепет;1
трепетать;-1
трепетать;-1
трепетать;0
трепетный;0
трепетный;1
трепетный;1
треть;0
треть;0
треть;0
трехэтажный;-1
трехэтажный;-1
трехэтажный;-1
трехэтажный;0
трехэтажный;-1
треш;-1
треш;-1
треш;-2
треш;-1
треш;0
треш;-1
треш;-1
трещина;0
трещина;0
трещина;0
трещина;-1
трещина;-1
триллион;0
триллион;0
триллион;0
триумф;1
триумф;2
триумф;1
триумфальный;0
триумфальный;0
триумфальный;2
триумфальный;0
триумфальный;0
трогательность;1
трогательность;1
трогательность;1
трогательность;2
трогательность;1
трогательный;1
трогательный;1
трогательный;1
троекратный;0
троекратный;0
троекратный;0
тройка;0
тройка;0
тройка;0
тройка;0
тройка;0
тройка;0
тройной;0
тройной;0
тройной;0
троллейбус;0
троллейбус;0
троллейбус;0
тролль;-1
тролль;-1
тролль;-1
тролль;0
тронуть;0
тронуть;0
тронуть;0
тротуар;0
тротуар;0
тротуар;0
троцкий;0
троцкий;0
троцкий;0
троцкист;0
троцкист;-1
троцкист;0
троцкист;0
труба;-1
труба;0
труба;0
трубка;0
трубка;0
трубка;0
трубка;0
трубка;0
труд;0
труд;0
труд;1
труд;0
труд;0
труд;0
труд;0
трудиться;0
трудиться;1
трудиться;0
труднодоступный;0
труднодоступный;0
труднодоступный;0
труднодоступный;0
труднодоступный;0
труднодоступный;0
труднодоступный;0
труднодоступный;0
труднодоступный;0
труднодоступный;-1
трудность;0
трудность;-1
трудность;0
трудность;1
трудность;-1
трудный;0
трудный;-1
трудный;-1
трудовой;0
трудовой;0
трудовой;0
трудовой;0
трудовой;0
трудоголик;-1
трудоголик;0
трудоголик;1
трудоемкий;0
трудоемкий;-1
трудоемкий;0
трудолюбивый;1
трудолюбивый;1
трудолюбивый;0
трудолюбие;1
трудолюбие;0
трудолюбие;1
труженик;0
труженик;1
труженик;1
труп;0
труп;-1
труп;0
труп;-2
трус;-2
трус;-1
трус;0
трусливый;-1
трусливый;-1
трусливый;-1
трусливый;-2
трусливый;-1
трусоватый;-1
трусоватый;-1
трусоватый;-1
трусоватый;-1
трусоватый;-1
трутень;0
трутень;0
трутень;0
трутень;-1
трюк;0
трюк;-1
трюк;0
тряпка;0
тряпка;-1
тряпка;0
тряпка;-1
трястись;0
трястись;-1
трястись;-1
туберкулез;-1
туберкулез;0
туберкулез;-2
туберкулез;-1
тугой;-1
тугой;0
тугой;-1
туда-сюда;0
туда-сюда;0
туда-сюда;0
туда-сюда;0
туда-сюда;0
туманный;-1
туманный;0
туманный;-1
тупик;0
тупик;-1
тупик;-1
тупик;-1
тупик;0
тупиковый;-1
тупиковый;-1
тупиковый;-1
тупиковый;0
тупить;-1
тупить;-1
тупить;-1
тупить;-1
тупить;0
тупить;0
тупица;-2
тупица;-1
тупица;-2
тупица;-1
туповатый;-2
туповатый;-1
туповатый;-1
тупой;-1
тупой;-1
тупой;0
тупорылый;-1
тупорылый;-2
тупорылый;-2
тупорылый;-2
тупость;-2
тупость;-2
тупость;-1
тупость;-1
турецкий;0
турецкий;0
турецкий;0
турецкий;0
турецкий;0
турист;0
турист;0
турист;0
турист;0
турция;0
турция;0
турция;0
тусовка;-1
тусовка;0
тусовка;0
туфта;-1
туфта;-1
туфта;0
туфта;-1
тухлый;-1
тухлый;-1
тухлый;-1
тухлый;-1
тухнуть;-1
тухнуть;-1
тухнуть;0
тухнуть;-1
тушить;0
тушить;0
тушить;0
тушить;0
тушка;-1
тушка;0
тушка;0
тщательность;1
тщательность;1
тщательность;0
тщательность;0
тщательность;1
тщеславие;-1
тщеславие;-1
тщеславие;-1
тщеславие;-1
тщеславие;-1
тыл;0
тыл;0
тыл;0
тыл;0
тырить;-1
тырить;-1
тырить;-1
тысяча;0
тысяча;0
тысяча;0
тыща;-1
тыща;0
тыща;0
тьма;-1
тьма;0
тьма;0
тэтчер;0
тэтчер;0
тэтчер;0
тюремный;-1
тюремный;-1
тюремный;0
тюрьма;0
тюрьма;0
тюрьма;-1
тюрьма;0
тюряга;-2
тюряга;-1
тюряга;-2
тюряга;-1
тюряга;-1
тягота;-2
тягота;-1
тягота;-1
тягота;-1
тягота;-1
тягота;-1
тяготить;-1
тяготить;-1
тяготить;-1
тяготить;0
тяготиться;0
тяготиться;-1
тяготиться;-1
тяготиться;-1
тяготиться;-1
тяготиться;-1
тяжба;-1
тяжба;-1
тяжба;-1
тяжба;-1
тяжба;1
тяжелобольной;-2
тяжелобольной;0
тяжелобольной;-1
тяжелый;0
тяжелый;0
тяжелый;-1
тяжесть;0
тяжесть;0
тяжесть;0
тяжкий;0
тяжкий;0
тяжкий;1
тяжкий;1
тяжкий;-1
тянуть;0
тянуть;0
тянуть;-1
тянуть;-1
тянуть;-1
убегать;-1
убегать;0
убегать;0
убегать;0
убедительность;0
убедительность;0
убедительность;0
убедительный;0
убедительный;0
убедительный;1
убеждение;0
убеждение;1
убеждение;0
убежденность;0
убежденность;0
убежденность;0
убежище;0
убежище;0
убежище;1
убежище;1
убивать;-2
убивать;0
убивать;-2
убивать;-2
убиваться;0
убиваться;-1
убиваться;-1
убиваться;-2
убивец;-1
убивец;-1
убивец;-1
убиение;-1
убиение;-2
убиение;-1
убиение;-2
убиение;0
убийственный;-1
убийственный;0
убийственный;-1
убийственный;-1
убийство;-1
убийство;-1
убийство;0
убийство;-1
убийство;-1
убийство;-1
убийство;-1
убийца;0
убийца;-2
убийца;-2
убийца;-2
убирать;0
убирать;0
убирать;0
убираться;0
убираться;-1
убираться;0
ублюдок;-2
ублюдок;-2
ублюдок;-2
ублюдок;-2
ублюдок;-2
ублюдок;-1
ублюдочный;-1
ублюдочный;-2
ублюдочный;-2
убогий;-2
убогий;-1
убогий;-1
убогость;-1
убогость;-1
убогость;-2
убожество;-1
убожество;-1
убожество;-2
убойность;-2
убойность;-1
убойность;0
убойный;0
убойный;1
убойный;-1
убойный;-1
уборка;0
уборка;0
уборка;0
уборка;0
уборка;0
уборщица;0
уборщица;0
уборщица;0
убыль;0
убыль;0
убыль;0
убыль;0
убыток;-1
убыток;-2
убыток;0
убыток;0
убыток;0
убыток;-1
убыток;-1
уважать;1
уважать;0
уважать;0
уважать;1
уважение;1
уважение;1
уважение;1
уважительный;1
уважительный;1
уважительный;0
уважительный;1
увеличение;0
увеличение;1
увеличение;0
увеличение;0
увеличивать;0
увеличивать;1
увеличивать;0
увеличиваться;1
увеличиваться;0
увеличиваться;0
уверенность;1
уверенность;1
уверенность;1
уверенность;1
увеселение;-1
увеселение;0
увеселение;-1
увеселение;-1
увесистый;-1
увесистый;-1
увесистый;0
увечье;-1
увечье;-1
увечье;-1
увечье;-2
увечье;-2
увидеть;0
увидеть;0
увидеть;0
увлекательный;1
увлекательный;1
увлекательный;0
увлекать;1
увлекать;1
увлекать;1
увлечение;1
увлечение;1
увлечение;0
увлечение;0
увольнять;0
увольнять;-1
увольнять;-1
увольняться;-1
увольняться;0
увольняться;0
увольняться;0
угадывать;0
угадывать;0
угадывать;0
углеводород;0
углеводород;0
углеводород;1
угнетатель;-1
угнетатель;-1
угнетатель;-1
угнетатель;-2
угнетатель;-1
угнетать;-2
угнетать;-1
угнетать;-1
угнетать;-1
угнетать;-1
угнетение;-1
угнетение;-2
угнетение;-1
уго;0
уго;0
уго;0
уго;0
угождать;-1
угождать;0
угождать;0
уголовник;-1
уголовник;-1
уголовник;-1
уголовный;-1
уголовный;-2
уголовный;0
уголовный;0
уголовный;0
уголовный;0
уголь;0
уголь;0
уголь;0
угон;0
угон;-1
угон;0
угробить;-1
угробить;-1
угробить;-1
угроза;-1
угроза;-1
угроза;-1
угроза;0
угроза;-1
угроза;-1
угрюмый;-1
угрюмый;-1
угрюмый;-1
угу;0
угу;0
угу;0
угу;-2
угу;0
удавка;-1
удавка;-1
удавка;-1
удавка;-2
удалец;-1
удалец;0
удалец;0
удалять;0
удалять;0
удалять;0
удалять;-1
удар;0
